index	chromosome	start	end
1903	11	77700000	78700000
1904	11	78700000	79700000
1905	11	79700000	80700000
1906	11	80700000	81700000
1907	11	81700000	82700000
1908	11	82700000	83700000
1909	11	83700000	84700000
1910	11	84700000	85700000
1911	11	85700000	86700000
1912	11	86700000	87700000
1913	11	87700000	88700000
1914	11	88700000	89700000
1915	11	89700000	90700000
1916	11	90700000	91700000
1917	11	91700000	92700000
1918	11	92700000	93700000
1919	11	93700000	94700000
1920	11	94700000	95700000
1921	11	95700000	96700000
1922	11	96700000	97700000
1923	11	97700000	98700000
1924	11	98700000	99700000
1925	11	99700000	100700000
1926	11	100700000	101700000
1927	11	101700000	102700000
1928	11	102700000	103700000
1929	11	103700000	104700000
1930	11	104700000	105700000
1931	11	105700000	106700000
1932	11	106700000	107700000
1933	11	107700000	108700000
1934	11	108700000	109700000
1935	11	109700000	110700000
1936	11	110700000	111700000
1937	11	111700000	112700000
1938	11	112700000	113700000
1939	11	113700000	114700000
1940	11	114700000	115700000
1941	11	115700000	116700000
1942	11	116700000	117700000
1943	11	117700000	118700000
1944	11	118700000	119700000
1945	11	119700000	120700000
1946	11	120700000	121700000
1947	11	121700000	122700000
1948	11	122700000	123700000
1949	11	123700000	124700000
1950	11	124700000	125700000
1951	11	125700000	126700000
1952	11	126700000	127700000
1953	11	127700000	128700000
1954	11	128700000	129700000
1955	11	129700000	130700000
1956	11	130700000	131700000
1957	11	131700000	132700000
1958	11	132700000	133700000
1959	11	133700000	134700000
1960	11	134700000	135006516
1961	12	0	8e+05
1962	12	8e+05	1800000
1963	12	1800000	2800000
1964	12	2800000	3800000
1965	12	3800000	4800000
1966	12	4800000	5800000
1967	12	5800000	6800000
1968	12	6800000	7800000
1969	12	7800000	8800000
1970	12	8800000	9800000
1971	12	9800000	10800000
1972	12	10800000	11800000
1973	12	11800000	12800000
1974	12	12800000	13800000
1975	12	13800000	14800000
1976	12	14800000	15800000
1977	12	15800000	16800000
1978	12	16800000	17800000
1979	12	17800000	18800000
1980	12	18800000	19800000
1981	12	19800000	20800000
1982	12	20800000	21800000
1983	12	21800000	22800000
1984	12	22800000	23800000
1985	12	23800000	24800000
1986	12	24800000	25800000
1987	12	25800000	26800000
1988	12	26800000	27800000
1989	12	27800000	28800000
1990	12	28800000	29800000
1991	12	29800000	30800000
1992	12	30800000	31800000
1993	12	31800000	32800000
1994	12	32800000	33800000
1995	12	33800000	34800000
1996	12	34800000	35800000
1997	12	35800000	36800000
1998	12	36800000	37800000
1999	12	37800000	38800000
2000	12	38800000	39800000
2001	12	39800000	40800000
2002	12	40800000	41800000
2003	12	41800000	42800000
2004	12	42800000	43800000
2005	12	43800000	44800000
2006	12	44800000	45800000
2007	12	45800000	46800000
2008	12	46800000	47800000
2009	12	47800000	48800000
2010	12	48800000	49800000
2011	12	49800000	50800000
2012	12	50800000	51800000
2013	12	51800000	52800000
2014	12	52800000	53800000
2015	12	53800000	54800000
2016	12	54800000	55800000
2017	12	55800000	56800000
2018	12	56800000	57800000
2019	12	57800000	58800000
2020	12	58800000	59800000
2021	12	59800000	60800000
2022	12	60800000	61800000
2023	12	61800000	62800000
2024	12	62800000	63800000
2025	12	63800000	64800000
2026	12	64800000	65800000
2027	12	65800000	66800000
2028	12	66800000	67800000
2029	12	67800000	68800000
2030	12	68800000	69800000
2031	12	69800000	70800000
2032	12	70800000	71800000
2033	12	71800000	72800000
2034	12	72800000	73800000
2035	12	73800000	74800000
2036	12	74800000	75800000
2037	12	75800000	76800000
2038	12	76800000	77800000
2039	12	77800000	78800000
2040	12	78800000	79800000
2041	12	79800000	80800000
2042	12	80800000	81800000
2043	12	81800000	82800000
2044	12	82800000	83800000
2045	12	83800000	84800000
2046	12	84800000	85800000
2047	12	85800000	86800000
2048	12	86800000	87800000
2049	12	87800000	88800000
2050	12	88800000	89800000
2051	12	89800000	90800000
2052	12	90800000	91800000
2053	12	91800000	92800000
2054	12	92800000	93800000
2055	12	93800000	94800000
2056	12	94800000	95800000
2057	12	95800000	96800000
2058	12	96800000	97800000
2059	12	97800000	98800000
2060	12	98800000	99800000
2061	12	99800000	100800000
2062	12	100800000	101800000
2063	12	101800000	102800000
2064	12	102800000	103800000
2065	12	103800000	104800000
2066	12	104800000	105800000
2067	12	105800000	106800000
2068	12	106800000	107800000
2069	12	107800000	108800000
2070	12	108800000	109800000
2071	12	109800000	110800000
2072	12	110800000	111800000
2073	12	111800000	112800000
2074	12	112800000	113800000
2075	12	113800000	114800000
2076	12	114800000	115800000
2077	12	115800000	116800000
2078	12	116800000	117800000
2079	12	117800000	118800000
2080	12	118800000	119800000
2081	12	119800000	120800000
2082	12	120800000	121800000
2083	12	121800000	122800000
2084	12	122800000	123800000
2085	12	123800000	124800000
2086	12	124800000	125800000
2087	12	125800000	126800000
2088	12	126800000	127800000
2089	12	127800000	128800000
2090	12	128800000	129800000
2091	12	129800000	130800000
2092	12	130800000	131800000
2093	12	131800000	132800000
2094	12	132800000	133851895
2095	13	0	9e+05
2096	13	9e+05	1900000
2097	13	1900000	2900000
2098	13	2900000	3900000
2099	13	3900000	4900000
2100	13	4900000	5900000
2101	13	5900000	6900000
2102	13	6900000	7900000
2103	13	7900000	8900000
2104	13	8900000	9900000
2105	13	9900000	10900000
2106	13	10900000	11900000
2107	13	11900000	12900000
2108	13	12900000	13900000
2109	13	13900000	14900000
2110	13	14900000	15900000
2111	13	15900000	16900000
2112	13	16900000	17900000
2113	13	17900000	18900000
2114	13	18900000	19900000
2115	13	19900000	20900000
2116	13	20900000	21900000
2117	13	21900000	22900000
2118	13	22900000	23900000
2119	13	23900000	24900000
2120	13	24900000	25900000
2121	13	25900000	26900000
2122	13	26900000	27900000
2123	13	27900000	28900000
2124	13	28900000	29900000
2125	13	29900000	30900000
2126	13	30900000	31900000
2127	13	31900000	32900000
2128	13	32900000	33900000
2129	13	33900000	34900000
2130	13	34900000	35900000
2131	13	35900000	36900000
2132	13	36900000	37900000
2133	13	37900000	38900000
2134	13	38900000	39900000
2135	13	39900000	40900000
2136	13	40900000	41900000
2137	13	41900000	42900000
2138	13	42900000	43900000
2139	13	43900000	44900000
2140	13	44900000	45900000
2141	13	45900000	46900000
2142	13	46900000	47900000
2143	13	47900000	48900000
2144	13	48900000	49900000
2145	13	49900000	50900000
2146	13	50900000	51900000
2147	13	51900000	52900000
2148	13	52900000	53900000
2149	13	53900000	54900000
2150	13	54900000	55900000
2151	13	55900000	56900000
2152	13	56900000	57900000
2153	13	57900000	58900000
2154	13	58900000	59900000
2155	13	59900000	60900000
2156	13	60900000	61900000
2157	13	61900000	62900000
2158	13	62900000	63900000
2159	13	63900000	64900000
2160	13	64900000	65900000
2161	13	65900000	66900000
2162	13	66900000	67900000
2163	13	67900000	68900000
2164	13	68900000	69900000
2165	13	69900000	70900000
2166	13	70900000	71900000
2167	13	71900000	72900000
2168	13	72900000	73900000
2169	13	73900000	74900000
2170	13	74900000	75900000
2171	13	75900000	76900000
2172	13	76900000	77900000
2173	13	77900000	78900000
2174	13	78900000	79900000
2175	13	79900000	80900000
2176	13	80900000	81900000
2177	13	81900000	82900000
2178	13	82900000	83900000
2179	13	83900000	84900000
2180	13	84900000	85900000
2181	13	85900000	86900000
2182	13	86900000	87900000
2183	13	87900000	88900000
2184	13	88900000	89900000
2185	13	89900000	90900000
2186	13	90900000	91900000
2187	13	91900000	92900000
2188	13	92900000	93900000
2189	13	93900000	94900000
2190	13	94900000	95900000
2191	13	95900000	96900000
2192	13	96900000	97900000
2193	13	97900000	98900000
2194	13	98900000	99900000
2195	13	99900000	100900000
2196	13	100900000	101900000
2197	13	101900000	102900000
2198	13	102900000	103900000
2199	13	103900000	104900000
2200	13	104900000	105900000
2201	13	105900000	106900000
2202	13	106900000	107900000
2203	13	107900000	108900000
2204	13	108900000	109900000
2205	13	109900000	110900000
2206	13	110900000	111900000
2207	13	111900000	112900000
2208	13	112900000	113900000
2209	13	113900000	114900000
2210	13	114900000	115169878
2211	14	0	6e+05
2212	14	6e+05	1600000
2213	14	1600000	2600000
2214	14	2600000	3600000
2215	14	3600000	4600000
2216	14	4600000	5600000
2217	14	5600000	6600000
2218	14	6600000	7600000
2219	14	7600000	8600000
2220	14	8600000	9600000
2221	14	9600000	10600000
2222	14	10600000	11600000
2223	14	11600000	12600000
2224	14	12600000	13600000
2225	14	13600000	14600000
2226	14	14600000	15600000
2227	14	15600000	16600000
2228	14	16600000	17600000
2229	14	17600000	18600000
2230	14	18600000	19600000
2231	14	19600000	20600000
2232	14	20600000	21600000
2233	14	21600000	22600000
2234	14	22600000	23600000
2235	14	23600000	24600000
2236	14	24600000	25600000
2237	14	25600000	26600000
2238	14	26600000	27600000
2239	14	27600000	28600000
2240	14	28600000	29600000
2241	14	29600000	30600000
2242	14	30600000	31600000
2243	14	31600000	32600000
2244	14	32600000	33600000
2245	14	33600000	34600000
2246	14	34600000	35600000
2247	14	35600000	36600000
2248	14	36600000	37600000
2249	14	37600000	38600000
2250	14	38600000	39600000
2251	14	39600000	40600000
2252	14	40600000	41600000
2253	14	41600000	42600000
2254	14	42600000	43600000
2255	14	43600000	44600000
2256	14	44600000	45600000
2257	14	45600000	46600000
2258	14	46600000	47600000
2259	14	47600000	48600000
2260	14	48600000	49600000
2261	14	49600000	50600000
2262	14	50600000	51600000
2263	14	51600000	52600000
2264	14	52600000	53600000
2265	14	53600000	54600000
2266	14	54600000	55600000
2267	14	55600000	56600000
2268	14	56600000	57600000
2269	14	57600000	58600000
2270	14	58600000	59600000
2271	14	59600000	60600000
2272	14	60600000	61600000
2273	14	61600000	62600000
2274	14	62600000	63600000
2275	14	63600000	64600000
2276	14	64600000	65600000
2277	14	65600000	66600000
2278	14	66600000	67600000
2279	14	67600000	68600000
2280	14	68600000	69600000
2281	14	69600000	70600000
2282	14	70600000	71600000
2283	14	71600000	72600000
2284	14	72600000	73600000
2285	14	73600000	74600000
2286	14	74600000	75600000
2287	14	75600000	76600000
2288	14	76600000	77600000
2289	14	77600000	78600000
2290	14	78600000	79600000
2291	14	79600000	80600000
2292	14	80600000	81600000
2293	14	81600000	82600000
2294	14	82600000	83600000
2295	14	83600000	84600000
2296	14	84600000	85600000
2297	14	85600000	86600000
2298	14	86600000	87600000
2299	14	87600000	88600000
2300	14	88600000	89600000
2301	14	89600000	90600000
2302	14	90600000	91600000
2303	14	91600000	92600000
2304	14	92600000	93600000
2305	14	93600000	94600000
2306	14	94600000	95600000
2307	14	95600000	96600000
2308	14	96600000	97600000
2309	14	97600000	98600000
2310	14	98600000	99600000
2311	14	99600000	100600000
2312	14	100600000	101600000
2313	14	101600000	102600000
2314	14	102600000	103600000
2315	14	103600000	104600000
2316	14	104600000	105600000
2317	14	105600000	106600000
2318	14	106600000	107349540
2319	15	0	1e+06
2320	15	1e+06	2e+06
2321	15	2e+06	3e+06
2322	15	3e+06	4e+06
2323	15	4e+06	5e+06
2324	15	5e+06	6e+06
2325	15	6e+06	7e+06
2326	15	7e+06	8e+06
2327	15	8e+06	9e+06
2328	15	9e+06	1e+07
2329	15	1e+07	1.1e+07
2330	15	1.1e+07	1.2e+07
2331	15	1.2e+07	1.3e+07
2332	15	1.3e+07	1.4e+07
2333	15	1.4e+07	1.5e+07
2334	15	1.5e+07	1.6e+07
2335	15	1.6e+07	1.7e+07
2336	15	1.7e+07	1.8e+07
2337	15	1.8e+07	1.9e+07
2338	15	1.9e+07	2e+07
2339	15	2e+07	2.1e+07
2340	15	2.1e+07	2.2e+07
2341	15	2.2e+07	2.3e+07
2342	15	2.3e+07	2.4e+07
2343	15	2.4e+07	2.5e+07
2344	15	2.5e+07	2.6e+07
2345	15	2.6e+07	2.7e+07
2346	15	2.7e+07	2.8e+07
2347	15	2.8e+07	2.9e+07
2348	15	2.9e+07	3e+07
2349	15	3e+07	3.1e+07
2350	15	3.1e+07	3.2e+07
2351	15	3.2e+07	3.3e+07
2352	15	3.3e+07	3.4e+07
2353	15	3.4e+07	3.5e+07
2354	15	3.5e+07	3.6e+07
2355	15	3.6e+07	3.7e+07
2356	15	3.7e+07	3.8e+07
2357	15	3.8e+07	3.9e+07
2358	15	3.9e+07	4e+07
2359	15	4e+07	4.1e+07
2360	15	4.1e+07	4.2e+07
2361	15	4.2e+07	4.3e+07
2362	15	4.3e+07	4.4e+07
2363	15	4.4e+07	4.5e+07
2364	15	4.5e+07	4.6e+07
2365	15	4.6e+07	4.7e+07
2366	15	4.7e+07	4.8e+07
2367	15	4.8e+07	4.9e+07
2368	15	4.9e+07	5e+07
2369	15	5e+07	5.1e+07
2370	15	5.1e+07	5.2e+07
2371	15	5.2e+07	5.3e+07
2372	15	5.3e+07	5.4e+07
2373	15	5.4e+07	5.5e+07
2374	15	5.5e+07	5.6e+07
2375	15	5.6e+07	5.7e+07
2376	15	5.7e+07	5.8e+07
2377	15	5.8e+07	5.9e+07
2378	15	5.9e+07	6e+07
2379	15	6e+07	6.1e+07
2380	15	6.1e+07	6.2e+07
2381	15	6.2e+07	6.3e+07
2382	15	6.3e+07	6.4e+07
2383	15	6.4e+07	6.5e+07
2384	15	6.5e+07	6.6e+07
2385	15	6.6e+07	6.7e+07
2386	15	6.7e+07	6.8e+07
2387	15	6.8e+07	6.9e+07
2388	15	6.9e+07	7e+07
2389	15	7e+07	7.1e+07
2390	15	7.1e+07	7.2e+07
2391	15	7.2e+07	7.3e+07
2392	15	7.3e+07	7.4e+07
2393	15	7.4e+07	7.5e+07
2394	15	7.5e+07	7.6e+07
2395	15	7.6e+07	7.7e+07
2396	15	7.7e+07	7.8e+07
2397	15	7.8e+07	7.9e+07
2398	15	7.9e+07	8e+07
2399	15	8e+07	8.1e+07
2400	15	8.1e+07	8.2e+07
2401	15	8.2e+07	8.3e+07
2402	15	8.3e+07	8.4e+07
2403	15	8.4e+07	8.5e+07
2404	15	8.5e+07	8.6e+07
2405	15	8.6e+07	8.7e+07
2406	15	8.7e+07	8.8e+07
2407	15	8.8e+07	8.9e+07
2408	15	8.9e+07	9e+07
2409	15	9e+07	9.1e+07
2410	15	9.1e+07	9.2e+07
2411	15	9.2e+07	9.3e+07
2412	15	9.3e+07	9.4e+07
2413	15	9.4e+07	9.5e+07
2414	15	9.5e+07	9.6e+07
2415	15	9.6e+07	9.7e+07
2416	15	9.7e+07	9.8e+07
2417	15	9.8e+07	9.9e+07
2418	15	9.9e+07	1e+08
2419	15	1e+08	1.01e+08
2420	15	1.01e+08	1.02e+08
2421	15	1.02e+08	102531392
2422	16	0	6e+05
2423	16	6e+05	1600000
2424	16	1600000	2600000
2425	16	2600000	3600000
2426	16	3600000	4600000
2427	16	4600000	5600000
2428	16	5600000	6600000
2429	16	6600000	7600000
2430	16	7600000	8600000
2431	16	8600000	9600000
2432	16	9600000	10600000
2433	16	10600000	11600000
2434	16	11600000	12600000
2435	16	12600000	13600000
2436	16	13600000	14600000
2437	16	14600000	15600000
2438	16	15600000	16600000
2439	16	16600000	17600000
2440	16	17600000	18600000
2441	16	18600000	19600000
2442	16	19600000	20600000
2443	16	20600000	21600000
2444	16	21600000	22600000
2445	16	22600000	23600000
2446	16	23600000	24600000
2447	16	24600000	25600000
2448	16	25600000	26600000
2449	16	26600000	27600000
2450	16	27600000	28600000
2451	16	28600000	29600000
2452	16	29600000	30600000
2453	16	30600000	31600000
2454	16	31600000	32600000
2455	16	32600000	33600000
2456	16	33600000	34600000
2457	16	34600000	35600000
2458	16	35600000	36600000
2459	16	36600000	37600000
2460	16	37600000	38600000
2461	16	38600000	39600000
2462	16	39600000	40600000
2463	16	40600000	41600000
2464	16	41600000	42600000
2465	16	42600000	43600000
2466	16	43600000	44600000
2467	16	44600000	45600000
2468	16	45600000	46600000
2469	16	46600000	47600000
2470	16	47600000	48600000
2471	16	48600000	49600000
2472	16	49600000	50600000
2473	16	50600000	51600000
2474	16	51600000	52600000
2475	16	52600000	53600000
2476	16	53600000	54600000
2477	16	54600000	55600000
2478	16	55600000	56600000
2479	16	56600000	57600000
2480	16	57600000	58600000
2481	16	58600000	59600000
2482	16	59600000	60600000
2483	16	60600000	61600000
2484	16	61600000	62600000
2485	16	62600000	63600000
2486	16	63600000	64600000
2487	16	64600000	65600000
2488	16	65600000	66600000
2489	16	66600000	67600000
2490	16	67600000	68600000
2491	16	68600000	69600000
2492	16	69600000	70600000
2493	16	70600000	71600000
2494	16	71600000	72600000
2495	16	72600000	73600000
2496	16	73600000	74600000
2497	16	74600000	75600000
2498	16	75600000	76600000
2499	16	76600000	77600000
2500	16	77600000	78600000
2501	16	78600000	79600000
2502	16	79600000	80600000
2503	16	80600000	81600000
2504	16	81600000	82600000
2505	16	82600000	83600000
2506	16	83600000	84600000
2507	16	84600000	85600000
2508	16	85600000	86600000
2509	16	86600000	87600000
2510	16	87600000	88600000
2511	16	88600000	89600000
2512	16	89600000	90354753
2513	17	0	1e+06
2514	17	1e+06	2e+06
2515	17	2e+06	3e+06
2516	17	3e+06	4e+06
2517	17	4e+06	5e+06
2518	17	5e+06	6e+06
2519	17	6e+06	7e+06
2520	17	7e+06	8e+06
2521	17	8e+06	9e+06
2522	17	9e+06	1e+07
2523	17	1e+07	1.1e+07
2524	17	1.1e+07	1.2e+07
2525	17	1.2e+07	1.3e+07
2526	17	1.3e+07	1.4e+07
2527	17	1.4e+07	1.5e+07
2528	17	1.5e+07	1.6e+07
2529	17	1.6e+07	1.7e+07
2530	17	1.7e+07	1.8e+07
2531	17	1.8e+07	1.9e+07
2532	17	1.9e+07	2e+07
2533	17	2e+07	2.1e+07
2534	17	2.1e+07	2.2e+07
2535	17	2.2e+07	2.3e+07
2536	17	2.3e+07	2.4e+07
2537	17	2.4e+07	2.5e+07
2538	17	2.5e+07	2.6e+07
2539	17	2.6e+07	2.7e+07
2540	17	2.7e+07	2.8e+07
2541	17	2.8e+07	2.9e+07
2542	17	2.9e+07	3e+07
2543	17	3e+07	3.1e+07
2544	17	3.1e+07	3.2e+07
2545	17	3.2e+07	3.3e+07
2546	17	3.3e+07	3.4e+07
2547	17	3.4e+07	3.5e+07
2548	17	3.5e+07	3.6e+07
2549	17	3.6e+07	3.7e+07
2550	17	3.7e+07	3.8e+07
2551	17	3.8e+07	3.9e+07
2552	17	3.9e+07	4e+07
2553	17	4e+07	4.1e+07
2554	17	4.1e+07	4.2e+07
2555	17	4.2e+07	4.3e+07
2556	17	4.3e+07	4.4e+07
2557	17	4.4e+07	4.5e+07
2558	17	4.5e+07	4.6e+07
2559	17	4.6e+07	4.7e+07
2560	17	4.7e+07	4.8e+07
2561	17	4.8e+07	4.9e+07
2562	17	4.9e+07	5e+07
2563	17	5e+07	5.1e+07
2564	17	5.1e+07	5.2e+07
2565	17	5.2e+07	5.3e+07
2566	17	5.3e+07	5.4e+07
2567	17	5.4e+07	5.5e+07
2568	17	5.5e+07	5.6e+07
2569	17	5.6e+07	5.7e+07
2570	17	5.7e+07	5.8e+07
2571	17	5.8e+07	5.9e+07
2572	17	5.9e+07	6e+07
2573	17	6e+07	6.1e+07
2574	17	6.1e+07	6.2e+07
2575	17	6.2e+07	6.3e+07
2576	17	6.3e+07	6.4e+07
2577	17	6.4e+07	6.5e+07
2578	17	6.5e+07	6.6e+07
2579	17	6.6e+07	6.7e+07
2580	17	6.7e+07	6.8e+07
2581	17	6.8e+07	6.9e+07
2582	17	6.9e+07	7e+07
2583	17	7e+07	7.1e+07
2584	17	7.1e+07	7.2e+07
2585	17	7.2e+07	7.3e+07
2586	17	7.3e+07	7.4e+07
2587	17	7.4e+07	7.5e+07
2588	17	7.5e+07	7.6e+07
2589	17	7.6e+07	7.7e+07
2590	17	7.7e+07	7.8e+07
2591	17	7.8e+07	7.9e+07
2592	17	7.9e+07	8e+07
2593	17	8e+07	8.1e+07
2594	17	8.1e+07	81195210
2595	18	0	2e+05
2596	18	2e+05	1200000
2597	18	1200000	2200000
2598	18	2200000	3200000
2599	18	3200000	4200000
2600	18	4200000	5200000
2601	18	5200000	6200000
2602	18	6200000	7200000
2603	18	7200000	8200000
2604	18	8200000	9200000
2605	18	9200000	10200000
2606	18	10200000	11200000
2607	18	11200000	12200000
2608	18	12200000	13200000
2609	18	13200000	14200000
2610	18	14200000	15200000
2611	18	15200000	16200000
2612	18	16200000	17200000
2613	18	17200000	18200000
2614	18	18200000	19200000
2615	18	19200000	20200000
2616	18	20200000	21200000
2617	18	21200000	22200000
2618	18	22200000	23200000
2619	18	23200000	24200000
2620	18	24200000	25200000
2621	18	25200000	26200000
2622	18	26200000	27200000
2623	18	27200000	28200000
2624	18	28200000	29200000
2625	18	29200000	30200000
2626	18	30200000	31200000
2627	18	31200000	32200000
2628	18	32200000	33200000
2629	18	33200000	34200000
2630	18	34200000	35200000
2631	18	35200000	36200000
2632	18	36200000	37200000
2633	18	37200000	38200000
2634	18	38200000	39200000
2635	18	39200000	40200000
2636	18	40200000	41200000
2637	18	41200000	42200000
2638	18	42200000	43200000
2639	18	43200000	44200000
2640	18	44200000	45200000
2641	18	45200000	46200000
2642	18	46200000	47200000
2643	18	47200000	48200000
2644	18	48200000	49200000
2645	18	49200000	50200000
2646	18	50200000	51200000
2647	18	51200000	52200000
2648	18	52200000	53200000
2649	18	53200000	54200000
2650	18	54200000	55200000
2651	18	55200000	56200000
2652	18	56200000	57200000
2653	18	57200000	58200000
2654	18	58200000	59200000
2655	18	59200000	60200000
2656	18	60200000	61200000
2657	18	61200000	62200000
2658	18	62200000	63200000
2659	18	63200000	64200000
2660	18	64200000	65200000
2661	18	65200000	66200000
2662	18	66200000	67200000
2663	18	67200000	68200000
2664	18	68200000	69200000
2665	18	69200000	70200000
2666	18	70200000	71200000
2667	18	71200000	72200000
2668	18	72200000	73200000
2669	18	73200000	74200000
2670	18	74200000	75200000
2671	18	75200000	76200000
2672	18	76200000	77200000
2673	18	77200000	78077248
2674	19	0	5e+05
2675	19	5e+05	1500000
2676	19	1500000	2500000
2677	19	2500000	3500000
2678	19	3500000	4500000
2679	19	4500000	5500000
2680	19	5500000	6500000
2681	19	6500000	7500000
2682	19	7500000	8500000
2683	19	8500000	9500000
2684	19	9500000	10500000
2685	19	10500000	11500000
2686	19	11500000	12500000
2687	19	12500000	13500000
2688	19	13500000	14500000
2689	19	14500000	15500000
2690	19	15500000	16500000
2691	19	16500000	17500000
2692	19	17500000	18500000
2693	19	18500000	19500000
2694	19	19500000	20500000
2695	19	20500000	21500000
2696	19	21500000	22500000
2697	19	22500000	23500000
2698	19	23500000	24500000
2699	19	24500000	25500000
2700	19	25500000	26500000
2701	19	26500000	27500000
2702	19	27500000	28500000
2703	19	28500000	29500000
2704	19	29500000	30500000
2705	19	30500000	31500000
2706	19	31500000	32500000
2707	19	32500000	33500000
2708	19	33500000	34500000
2709	19	34500000	35500000
2710	19	35500000	36500000
2711	19	36500000	37500000
2712	19	37500000	38500000
2713	19	38500000	39500000
2714	19	39500000	40500000
2715	19	40500000	41500000
2716	19	41500000	42500000
2717	19	42500000	43500000
2718	19	43500000	44500000
2719	19	44500000	45500000
2720	19	45500000	46500000
2721	19	46500000	47500000
2722	19	47500000	48500000
2723	19	48500000	49500000
2724	19	49500000	50500000
2725	19	50500000	51500000
2726	19	51500000	52500000
2727	19	52500000	53500000
2728	19	53500000	54500000
2729	19	54500000	55500000
2730	19	55500000	56500000
2731	19	56500000	57500000
2732	19	57500000	58500000
2733	19	58500000	59128983
2734	20	0	5e+05
2735	20	5e+05	1500000
2736	20	1500000	2500000
2737	20	2500000	3500000
2738	20	3500000	4500000
2739	20	4500000	5500000
2740	20	5500000	6500000
2741	20	6500000	7500000
2742	20	7500000	8500000
2743	20	8500000	9500000
2744	20	9500000	10500000
2745	20	10500000	11500000
2746	20	11500000	12500000
2747	20	12500000	13500000
2748	20	13500000	14500000
2749	20	14500000	15500000
2750	20	15500000	16500000
2751	20	16500000	17500000
2752	20	17500000	18500000
2753	20	18500000	19500000
2754	20	19500000	20500000
2755	20	20500000	21500000
2756	20	21500000	22500000
2757	20	22500000	23500000
2758	20	23500000	24500000
2759	20	24500000	25500000
2760	20	25500000	26500000
2761	20	26500000	27500000
2762	20	27500000	28500000
2763	20	28500000	29500000
2764	20	29500000	30500000
2765	20	30500000	31500000
2766	20	31500000	32500000
2767	20	32500000	33500000
2768	20	33500000	34500000
2769	20	34500000	35500000
2770	20	35500000	36500000
2771	20	36500000	37500000
2772	20	37500000	38500000
2773	20	38500000	39500000
2774	20	39500000	40500000
2775	20	40500000	41500000
2776	20	41500000	42500000
2777	20	42500000	43500000
2778	20	43500000	44500000
2779	20	44500000	45500000
2780	20	45500000	46500000
2781	20	46500000	47500000
2782	20	47500000	48500000
2783	20	48500000	49500000
2784	20	49500000	50500000
2785	20	50500000	51500000
2786	20	51500000	52500000
2787	20	52500000	53500000
2788	20	53500000	54500000
2789	20	54500000	55500000
2790	20	55500000	56500000
2791	20	56500000	57500000
2792	20	57500000	58500000
2793	20	58500000	59500000
2794	20	59500000	60500000
2795	20	60500000	61500000
2796	20	61500000	62500000
2797	20	62500000	63025520
2798	21	0	2e+05
2799	21	2e+05	1200000
2800	21	1200000	2200000
2801	21	2200000	3200000
2802	21	3200000	4200000
2803	21	4200000	5200000
2804	21	5200000	6200000
2805	21	6200000	7200000
2806	21	7200000	8200000
2807	21	8200000	9200000
2808	21	9200000	10200000
2809	21	10200000	11200000
2810	21	11200000	12200000
2811	21	12200000	13200000
2812	21	13200000	14200000
2813	21	14200000	15200000
2814	21	15200000	16200000
2815	21	16200000	17200000
2816	21	17200000	18200000
2817	21	18200000	19200000
2818	21	19200000	20200000
2819	21	20200000	21200000
2820	21	21200000	22200000
2821	21	22200000	23200000
2822	21	23200000	24200000
2823	21	24200000	25200000
2824	21	25200000	26200000
2825	21	26200000	27200000
2826	21	27200000	28200000
2827	21	28200000	29200000
2828	21	29200000	30200000
2829	21	30200000	31200000
2830	21	31200000	32200000
2831	21	32200000	33200000
2832	21	33200000	34200000
2833	21	34200000	35200000
2834	21	35200000	36200000
2835	21	36200000	37200000
2836	21	37200000	38200000
2837	21	38200000	39200000
2838	21	39200000	40200000
2839	21	40200000	41200000
2840	21	41200000	42200000
2841	21	42200000	43200000
2842	21	43200000	44200000
2843	21	44200000	45200000
2844	21	45200000	46200000
2845	21	46200000	47200000
2846	21	47200000	48129895
2847	22	0	7e+05
2848	22	7e+05	1700000
2849	22	1700000	2700000
2850	22	2700000	3700000
2851	22	3700000	4700000
2852	22	4700000	5700000
2853	22	5700000	6700000
2854	22	6700000	7700000
2855	22	7700000	8700000
2856	22	8700000	9700000
2857	22	9700000	10700000
2858	22	10700000	11700000
2859	22	11700000	12700000
2860	22	12700000	13700000
2861	22	13700000	14700000
2862	22	14700000	15700000
2863	22	15700000	16700000
2864	22	16700000	17700000
2865	22	17700000	18700000
2866	22	18700000	19700000
2867	22	19700000	20700000
2868	22	20700000	21700000
2869	22	21700000	22700000
2870	22	22700000	23700000
2871	22	23700000	24700000
2872	22	24700000	25700000
2873	22	25700000	26700000
2874	22	26700000	27700000
2875	22	27700000	28700000
2876	22	28700000	29700000
2877	22	29700000	30700000
2878	22	30700000	31700000
2879	22	31700000	32700000
2880	22	32700000	33700000
2881	22	33700000	34700000
2882	22	34700000	35700000
2883	22	35700000	36700000
2884	22	36700000	37700000
2885	22	37700000	38700000
2886	22	38700000	39700000
2887	22	39700000	40700000
2888	22	40700000	41700000
2889	22	41700000	42700000
2890	22	42700000	43700000
2891	22	43700000	44700000
2892	22	44700000	45700000
2893	22	45700000	46700000
2894	22	46700000	47700000
2895	22	47700000	48700000
2896	22	48700000	49700000
2897	22	49700000	50700000
2898	22	50700000	51304566
2899	X	0	6e+05
2900	X	6e+05	1600000
2901	X	1600000	2600000
2902	X	2600000	3600000
2903	X	3600000	4600000
2904	X	4600000	5600000
2905	X	5600000	6600000
